Timestamp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
3304,-0.1628,-9.9862,0.0862,0.0000,-0.0083,0.0309
3312,-0.1652,-9.9455,0.0431,0.0016,-0.0088,0.0301
3320,-0.1652,-9.9431,0.0838,-0.0016,-0.0056,0.0282
3329,-0.1963,-9.9192,0.0694,0.0029,-0.0048,0.0317
3336,-0.1125,-9.9335,0.0551,0.0011,-0.0043,0.0296
3344,-0.1460,-9.9479,0.0431,0.0027,-0.0048,0.0274
3352,-0.1221,-9.9766,0.0575,0.0037,-0.0067,0.0272
3360,-0.1915,-9.9168,0.0479,0.0032,-0.0077,0.0304
3368,-0.1891,-9.9910,0.0000,0.0051,-0.0077,0.0298
3376,-0.1532,-9.9192,0.0958,0.0040,-0.0043,0.0317
3384,-0.1413,-9.9144,0.0431,0.0029,-0.0091,0.0298
3392,-0.1101,-9.9527,0.0575,0.0051,-0.0088,0.0290
3400,-0.1484,-9.9671,0.0862,0.0035,-0.0056,0.0274
3408,-0.1580,-9.9718,0.0622,0.0008,-0.0077,0.0277
3417,-0.1580,-9.9695,0.0599,0.0048,-0.0072,0.0317
3424,-0.1532,-9.9479,0.0287,0.0027,-0.0083,0.0269
3432,-0.1173,-9.9838,0.0359,0.0037,-0.0075,0.0298
3440,-0.1532,-9.9814,0.1149,0.0027,-0.0059,0.0304
3448,-0.1891,-9.9766,0.0575,0.0037,-0.0072,0.0285
3457,-0.1772,-9.9695,0.1221,0.0021,-0.0064,0.0290
